UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,ambient_temp_C,factory_load_pct
1512,L48691,L,298.1,308.7,1642,30.3,3,0,0,0,0,0,0,1,27.03170270360141,62.893500177400426
1513,H30926,H,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,0,24.415888396985977,54.71111893737537
1514,L48693,L,298.1,308.7,1568,32.9,10,0,0,0,0,0,0,1,18.6673169146347,65.7593645076982
1515,M16374,M,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,2,27.586596570786504,93.75936067293645
1516,M16375,M,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,2,27.39126245808358,67.35834198371464
1517,L48696,L,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,1,35.567248716210656,78.09490515007133
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,2,31.154058422773886,71.66904240574704
1519,H30932,H,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,0,22.879065878353977,72.94582621493677
1520,M16379,M,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,2,37.27046283167094,98.47860259182792
1521,L48700,L,298.3,309.1,1472,40.1,31,0,0,0,0,0,0,1,34.10516847762676,64.80772341319289
1522,M16381,M,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,2,30.91048851734308,81.36622347615857
1523,H30936,H,298.2,309.0,1562,37.7,36,0,0,0,0,0,0,0,26.86757950575084,71.00313347897236
1524,L48703,L,298.3,309.0,1519,36.9,41,0,0,0,0,0,0,1,23.202803816382602,53.05730905238431
1525,L48704,L,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,1,26.138966119644735,74.4665415812118
1526,L48705,L,298.2,309.0,2449,13.8,45,0,0,0,0,0,0,1,33.443743098520926,90.66716645225542
1527,L48706,L,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,1,37.42293152967304,54.937648434084416
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,0,35.71621764136094,53.47959236981545
1529,L48708,L,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,1,25.55575289106863,57.68157601966333
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,1,22.401912833554945,88.22000556946531
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,1,28.70443123455602,86.1997692072369
1532,H30945,H,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,0,19.157803172185744,78.25088844530552
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,2,29.615838570923906,73.41132020463162
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,2,27.261987068506656,94.4162907351311
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,1,25.66981749065879,88.33489119167413
1536,L48715,L,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,1,20.02648466366602,90.59711256509026
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,2,30.568000532848583,90.66311506753271
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,2,25.336495801690443,82.1358577372779
1539,L48718,L,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,1,22.15041582144856,72.9007312157973
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,2,13.638688933591753,93.23388762928252
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,2,27.862425474746818,96.30037088016253
1542,L48721,L,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,1,36.86125798334872,51.19030216291715
1543,L48722,L,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,1,36.30629607273935,52.57774366331257
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,1,25.714518717068643,97.93716484542186
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,1,24.988939698191096,63.85803069220974
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,2,30.34387128037512,93.66847198247093
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,1,23.008072804058543,69.43975594807013
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,1,29.50895949909733,55.95500288046778
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,2,31.830401391923452,54.02216001046671
1550,L48729,L,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,1,34.13466611942154,57.825394954022826
1551,L48730,L,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,1,27.499229617600236,62.49465974336824
1552,L48731,L,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,1,26.98163124911517,74.42591769654132
1553,L48732,L,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,1,23.610087066217194,85.07489502828918
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,1,23.8655982298007,99.31992882426499
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,2,26.867605540492367,72.07533716445855
1556,L48735,L,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,1,29.83682753408089,75.90924711715549
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,0,32.567923131166246,76.09078506916278
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,1,23.984105246598276,76.97171777439681
1559,M16418,M,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,2,35.46344284479761,75.88703285522311
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,1,26.644381994787157,50.43873775309589
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,2,27.89316352825782,50.086241105492036
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,1,24.263941604260882,54.883315906306144
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,1,15.878798698635292,55.07783017145894
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,1,32.42022698180525,85.2448454477398
1565,M16424,M,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,2,31.684219485462165,60.245801625799984
1566,L48745,L,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,1,26.593362214408934,94.73570523778065
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,2,28.33495358612436,96.43031647885098
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,1,30.579696088520496,98.79466689479494
1569,L48748,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,1,20.187270715567287,96.954065244351
1570,M16429,M,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,2,25.354736613268525,63.594416095926235
1571,L48750,L,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,1,31.971323398109135,75.48884223517562
1572,L48751,L,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,1,21.728552884153753,58.77274850984705
1573,L48752,L,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,1,29.467789660833148,90.31048275862166
1574,L48753,L,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,1,21.217090976882975,94.42158525720481
1575,L48754,L,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,1,30.332149912167633,92.56444196487574
1576,L48755,L,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,1,27.821792588512583,71.66834743484175
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,1,19.924340920472453,87.93369423433904
1578,L48757,L,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,1,33.82369677228586,54.87895847881347
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,1,24.327042116009753,52.012238530962534
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,1,23.948737814928094,87.66182071543804
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,2,29.002845986154714,71.26776371643419
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,2,33.743186747143575,99.77746323697846
1583,H30996,H,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,0,22.920890905108017,54.86271079277662
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,1,28.30839924923986,92.78138407676168
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,2,30.144082501652864,73.99915327644959
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,1,31.46552803631572,91.35750977519385
1587,M16446,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,2,28.882207776386124,90.85636410850725
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,2,26.164860804583387,95.79960006810387
1589,L48768,L,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,1,23.862048896756402,64.89250056430514
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,2,28.430719415231874,97.48996767310015
1591,L48770,L,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,1,22.639304940071966,57.583348017881015
1592,L48771,L,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,1,13.393247582526964,54.098438879674525
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,1,30.182799020788337,71.58077586861745
1594,L48773,L,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,1,32.519674205430974,91.41614843209213
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,2,16.18533782229081,73.67105653167228
1596,L48775,L,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,1,22.95134647645031,91.4643338765257
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,1,31.095771305025988,86.48434028971526
1598,L48777,L,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,1,38.2874773485585,60.47141930694668
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,1,28.10396853837704,97.44408124497319
1600,L48779,L,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,1,24.35998529385433,53.03905843147017
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,2,27.0855177944758,94.91398537718975
1602,L48781,L,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,1,34.87438209574093,65.2221724495187
1603,H31016,H,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,0,24.770179104377323,75.00740415821997
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,2,24.00403996674873,71.11759363503673
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,1,25.58628238908984,58.59172784584581
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,1,23.233356958706437,67.90734332008466
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,1,28.613351579973976,59.64672181463976
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,1,36.1233922923478,60.19432377302619
1609,L48788,L,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,1,29.615396365580146,59.352841801319016
1610,L48789,L,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,1,26.738232489368563,74.45086901732971
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,1,26.54094365542228,89.89656837556578
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,2,20.184045956516716,78.44850168806205
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,2,32.415548885735795,94.6603294275421
1614,L48793,L,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,1,27.61081401493599,81.82722442883622
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,2,27.09760043204687,84.46700578163022
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,1,43.965537839224304,83.38036148635015
1617,H31030,H,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,0,29.49376454182843,72.47295965918705
1618,L48797,L,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,1,24.24104474952408,84.46694111000414
1619,L48798,L,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,1,25.868212018972283,53.48538732344806
1620,L48799,L,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,1,33.74222854598378,92.99257359578316
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,1,28.56635205268882,88.89060717219587
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,1,20.808610108413166,62.261497911583945
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,0,32.596144672876015,88.40162271270412
1624,L48803,L,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,1,24.65927957230503,50.632130070000926
1625,M16484,M,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,2,37.366488881087726,60.862328624044025
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,1,33.40024032857324,53.2568619335448
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,2,25.763390521706246,89.01134583089473
1628,L48807,L,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,1,34.40508180867556,87.79370755891935
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,1,28.339277552637018,90.68180119009153
1630,M16489,M,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,2,32.263868375611096,50.22408466627644
1631,L48810,L,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,1,30.423664086472375,75.0616363339204
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,1,23.768216725045633,85.24180987586684
1633,L48812,L,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,1,24.78225083841269,57.770056436950775
1634,L48813,L,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,1,33.14980408790581,82.48953637563123
1635,H31048,H,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,0,26.326123339467294,54.20550496548429
1636,L48815,L,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,1,25.981757683790015,59.06629280521566
1637,L48816,L,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,1,23.224387103253235,73.78984074973005
1638,L48817,L,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,1,30.117995327967307,82.6782576340551
1639,L48818,L,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,1,38.31262459621573,57.29345634769481
1640,M16499,M,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,2,22.662335428728635,59.2611665415469
1641,L48820,L,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,1,28.12109728336379,60.22231835328315
1642,M16501,M,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,2,35.061102777077146,61.93504023494892
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,0,27.601793043771423,61.32769242631456
1644,L48823,L,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,1,30.26185898124867,69.75745542488184
1645,L48824,L,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,1,22.688032359265602,82.68948254183614
1646,L48825,L,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,1,30.141535486038244,71.90158915672347
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,2,27.064278674977256,88.79869543749442
1648,L48827,L,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,1,32.928649978399314,85.96342529743075
1649,L48828,L,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,1,33.936930257823754,56.326345702453786
1650,H31063,H,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,0,40.94781821009307,52.4420811660372
1651,M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,2,30.898165866067878,93.89707819998031
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,1,29.628981582910832,53.991553328143674
1653,H31066,H,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,0,28.97192150788668,57.416959035985656
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,1,26.23416853594656,51.1066637779059
1655,L48834,L,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,1,29.692419217308455,81.41681826493269
1656,M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,2,26.522992949304854,79.11852815791742
1657,L48836,L,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,1,28.84230488134807,99.34518332176279
1658,M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,2,34.587987678039795,94.3466198158586
1659,H31072,H,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,0,22.967287173601793,70.54215887404548
1660,L48839,L,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,1,33.699392805645225,68.57929204562674
1661,L48840,L,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,1,34.58557533669933,64.84260171399926
1662,M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,2,27.409657365044605,57.62034600189407
1663,H31076,H,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,0,17.390725504957025,56.90418283010045
1664,M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,2,24.960890064527838,56.614185400480274
1665,L48844,L,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,1,34.484972732805545,55.705737859338925
1666,H31079,H,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,0,27.88565968850559,62.025602120276844
1667,L48846,L,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,1,23.003488838525445,65.33343151565582
1668,L48847,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,1,25.47612539385891,98.07894855194579
1669,L48848,L,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,1,32.20310013252276,78.92366255009429
1670,L48849,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,1,30.7336678410069,99.37978872566404
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,1,26.80533950415153,68.62334739128366
1672,L48851,L,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,1,26.165877940926563,72.88133162947204
1673,L48852,L,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,1,26.04120925478089,66.22893295826395
1674,M16533,M,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,2,23.387949077507486,59.144382544827636
1675,L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,1,36.07687844734721,57.15823538887896
1676,L48855,L,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,1,26.3883976539433,97.2539598903916
1677,H31090,H,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,0,34.085792604127484,99.34053408993779
1678,M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,2,35.60658025961226,52.245474825436574
1679,L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,1,32.9915544907398,57.51729373658833
1680,L48859,L,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,1,25.841898436409757,71.17620461505113
1681,M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,2,30.018650451683047,59.31667381722036
1682,M16541,M,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,2,27.879021968045418,68.19401968134417
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,0,23.48149069634936,56.45481749298167
1684,M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,2,29.621796408608017,72.82558783608951
1685,L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,1,22.10480104420099,63.584730808462965
1686,L48865,L,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,1,33.93839694230782,67.59525278793305
1687,H31100,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,0,25.676913513508033,54.71563257313738
1688,L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,1,29.005798279364196,71.40640253550708
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,1,29.41643935773071,99.16288054807849
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,1,26.705475131479613,66.44165234405952
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,2,30.933469007376374,93.82146374212175
1692,L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,1,25.62548171688738,92.15995708118426
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,2,32.35648648728622,97.60292091486053
1694,H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,0,21.270101598766257,89.50547561335472
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,1,28.63189789773206,82.97984135294075
1696,L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,1,37.694644995291426,92.82922221137288
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,1,22.998343376972127,53.78223403286748
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,2,24.611275147375743,73.14153285994038
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,1,30.569539248294575,99.46281193075293
1700,L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,1,28.89790890969799,88.48000756473661
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,2,29.753150496367795,98.10376890186114
1702,L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,1,30.445935650738317,88.98171780667396
1703,L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,1,31.17360734280885,93.7440983721072
1704,M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,2,33.54849920978111,85.32648161515955
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,2,30.049093284642563,88.02510022086199
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,2,26.793711726907286,76.15890049197503
1707,L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,1,31.362868506013655,96.21188504070665
1708,L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,1,37.49940967447608,91.25194553116808
1709,L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,1,27.33683126808713,92.19424828328161
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,1,23.127353476646793,83.65045504815262
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,1,33.53540334643486,65.22899735436245
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,1,27.398094180232007,51.78148976950697
1713,L48892,L,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,1,17.13665226992982,96.78275647047722
1714,L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,1,32.23710838575211,79.30601744027484
1715,L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,1,25.323359070230385,64.90714855740701
1716,L48895,L,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,1,27.547333588479198,57.45675539237689
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,1,29.659901652845072,91.47615827503773
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,1,28.952498398895333,91.82600972237894
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,2,31.5472590856952,90.72539840652658
1720,L48899,L,298.2,307.7,1503,38.3,87,0,0,0,0,0,0,1,25.822568147150783,82.2541345983393
1721,L48900,L,298.2,307.7,1459,44.5,89,0,0,0,0,0,0,1,30.565528990880413,68.30076937959379
1722,L48901,L,298.2,307.7,1688,32.4,91,0,0,0,0,0,0,1,26.702266612080415,65.20351423901285
1723,M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0,2,31.694052404437514,50.42773850590851
1724,L48903,L,298.2,307.8,2029,19.9,96,0,0,0,0,0,0,1,31.076837420065267,91.68037793441201
1725,M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,2,23.322806489777022,54.37163487468212
1726,M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,2,33.42991058087516,81.53774990203839
1727,L48906,L,298.3,307.8,1906,22.1,104,0,0,0,0,0,0,1,25.32018277442976,75.20374734200442
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,2,32.040288991405724,76.33446794631756
1729,L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,1,29.836436567006704,96.33564226538866
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,2,37.190918383975614,51.580750563562106
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,2,26.88267008814074,88.66961123143861
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,2,26.253416019409013,52.602619918365356
1733,H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,0,27.902901970561338,51.90768029676886
1734,L48913,L,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,1,26.484101085828623,71.4908849070691
1735,M16594,M,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,2,31.99970950971025,53.153758717148335
1736,L48915,L,298.4,308.0,1380,47.6,130,0,0,0,0,0,0,1,19.91844695781706,89.45719756464561
1737,L48916,L,298.4,307.9,1544,35.9,132,0,0,0,0,0,0,1,22.73158790426823,76.47815468241686
1738,L48917,L,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,1,22.660985392104035,51.45193913298872
1739,H31152,H,298.4,307.9,1948,21.4,136,0,0,0,0,0,0,0,32.751537959867875,52.02503432409598
1740,H31153,H,298.5,307.9,1260,54.2,141,0,0,0,0,0,0,0,36.553066862909624,80.63342648697397
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,2,27.477753907312643,90.30559088292024
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,2,27.155891384049948,71.88997656373868
1743,L48922,L,298.5,308.0,1379,49.6,152,0,0,0,0,0,0,1,28.350260815565907,77.72903357678122
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,2,33.80939151304095,89.99147270249509
1745,M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,2,23.36323432904713,80.52530870209097
1746,L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,1,29.191844913673926,61.238011882940974
1747,L48926,L,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,1,32.87598814891215,80.65260129347394
1748,L48927,L,298.4,307.9,2381,14.2,164,0,0,0,0,0,0,1,30.505470849699226,81.41397295326068
1749,H31162,H,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,0,28.947908082993717,86.70534904405633
1750,L48929,L,298.3,307.7,1576,33.8,171,0,0,0,0,0,0,1,33.005230462835705,81.04370937784006
1751,M16610,M,298.4,307.8,1617,31.6,173,0,0,0,0,0,0,2,14.483838535003814,98.4621065229019
1752,L48931,L,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,1,31.38937659765454,59.864415435853424
1753,L48932,L,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,1,24.72962158436288,97.55453397835382
1754,L48933,L,298.2,307.5,1470,51.3,180,0,0,0,0,0,0,1,18.846835515717714,76.91697451750082
1755,M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,2,30.556012997624904,83.5978070247456
1756,L48935,L,298.0,307.3,1424,46.5,185,0,0,0,0,0,0,1,34.86829272581479,54.97307987260949
1757,M16616,M,298.1,307.4,1363,60.1,187,0,0,0,0,0,0,2,27.31275742686154,69.02879706890535
1758,M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,2,32.76437273601469,88.46895732315863
1759,L48938,L,298.1,307.4,1608,33.9,193,0,0,0,0,0,0,1,36.06139128994323,85.34555075494951
